part_id,failure_year,part_year,diameter,length,material
RS94520,2005,1960,150,253.09160690000002,CU
RS94520,2007,1960,150,253.09160690000002,CU
RS94520,2005,1960,150,253.09160690000002,CU
RS94520,2008,1960,150,253.09160690000002,CU
RS94520,2014,1960,150,253.09160690000002,CU
RS94520,2014,1960,150,253.09160690000002,CU
RS94520,2013,1960,150,253.09160690000002,CU
RS94520,2013,1960,150,253.09160690000002,CU
RS28303,2006,1954,100,35.78154909,CU
RS15762,2004,1932,80,190.0585843,CU
RS15762,2007,1932,80,190.0585843,CU
RS15762,2008,1932,80,190.0585843,CU
RS15762,2002,1932,80,190.0585843,CU
RS15762,2005,1932,80,190.0585843,CU
RS41442,2009,1967,80,27.38190684,CU
RS97022,2007,1974,150,91.75481371,CU
RS97022,2009,1974,150,91.75481371,CU
RS97022,2010,1974,150,91.75481371,CU
RS97022,2002,1974,150,91.75481371,CU
RS97022,2003,1974,150,91.75481371,CU
RS97022,2008,1974,150,91.75481371,CU
RS116132,2004,1953,80,208.3071574,CU
RS116132,2007,1953,80,208.3071574,CU
RS116132,2005,1953,80,208.3071574,CU
RS116132,2008,1953,80,208.3071574,CU
RS116132,2007,1953,80,208.3071574,CU
RS116132,2013,1953,80,208.3071574,CU
RS92310,2003,1986,100,211.04531180000004,HDPE
RS166301,2005,1969,150,22.68633511,CU
RS76643,2007,1964,300,123.83152659999999,CU
RS160812,2004,1967,150,4.291462489,CU
RS47456,2004,1957,100,10.87657359,CU
RS38044,2008,1960,150,12.30221225,CU
RS232172,2005,1998,125,8.960520246,MPVC
RS15552,2001,1932,100,104.0082069,CU
RS133100,2007,1970,150,198.28760359999998,CU
RS133100,2009,1970,150,198.28760359999998,CU
RS133100,2005,1970,150,198.28760359999998,CU
RS133100,2009,1970,150,198.28760359999998,CU
RS133100,2014,1970,150,198.28760359999998,CU
RS133100,2013,1970,150,198.28760359999998,CU
RS133100,2015,1970,150,198.28760359999998,CU
RS134691,2004,1963,80,215.71889480000004,HDPE
RS37972,2007,1949,125,41.94481184,HDPE
RS37972,2003,1949,125,41.94481184,HDPE
RS37972,2002,1949,125,41.94481184,HDPE
RS37972,2015,1949,125,41.94481184,HDPE
RS73418,2012,1926,150,54.79280329,CU
RS73418,2011,1926,150,54.79280329,CU
RS73418,2015,1926,150,54.79280329,CU
RS35048,2007,1888,63,331.4424077,CU
RS35048,2005,1888,63,331.4424077,CU
RS35048,2006,1888,63,331.4424077,CU
RS35048,2009,1888,63,331.4424077,CU
RS35048,2013,1888,63,331.4424077,CU
RS35048,2013,1888,63,331.4424077,CU
RS35048,2015,1888,63,331.4424077,CU
RS35048,2015,1888,63,331.4424077,CU
RS170226,2007,1902,100,166.9833315,CU
RS26896,2011,1927,80,96.92345866,CU
RS192950,2008,1920,80,72.62758821,CU
RS33132,2005,1964,80,10.32224253,CU
RS139959,2006,1974,125,256.3432179,CU
RS139959,2006,1974,125,256.3432179,CU
RS41085,2009,1960,125,201.49232609999999,HDPE
RS41085,2013,1960,125,201.49232609999999,HDPE
RS142648,2004,1920,150,94.28543021,CU
RS13241,2008,1964,100,1.375707704,CU
RS202208,2007,1901,125,136.9778312,CU
RS202208,2012,1901,125,136.9778312,CU
RS7126,2001,1956,150,266.4816449,HDPE
RS7126,2004,1956,150,266.4816449,HDPE
RS7126,2003,1956,150,266.4816449,HDPE
RS7126,2003,1956,150,266.4816449,HDPE
RS7126,2002,1956,150,266.4816449,HDPE
RS7126,2001,1956,150,266.4816449,HDPE
RS37474,2003,1963,80,53.31587599,CU
RS63352,2006,1964,80,137.3372879,HDPE
RS63352,2002,1964,80,137.3372879,HDPE
RS63352,2005,1964,80,137.3372879,HDPE
RS63352,2004,1964,80,137.3372879,HDPE
RS63352,2011,1964,80,137.3372879,HDPE
RS57912,2007,1967,80,14.76465598,CU
RS158362,2002,1929,80,141.5246316,CU
RS158362,2003,1929,80,141.5246316,CU
RS158362,2012,1929,80,141.5246316,CU
RS158362,2009,1929,80,141.5246316,CU
RS62070,2007,1975,100,11.92766284,HDPE
RS30154,2009,1943,80,34.86963263,HDPE
RS30154,2012,1943,80,34.86963263,HDPE
RS131130,2009,1965,150,252.65631480000002,CU
RS131130,2008,1965,150,252.65631480000002,CU
RS131130,2004,1965,150,252.65631480000002,CU
RS131130,2005,1965,150,252.65631480000002,CU
RS131130,2002,1965,150,252.65631480000002,CU
RS131130,2012,1965,150,252.65631480000002,CU
RS41948,2007,1942,150,50.07746741,CU
RS41948,2006,1942,150,50.07746741,CU
RS41948,2015,1942,150,50.07746741,CU
RS118487,2005,1958,150,271.8848335,HDPE
RS118487,2011,1958,150,271.8848335,HDPE
RS118487,2013,1958,150,271.8848335,HDPE
RS118487,2015,1958,150,271.8848335,HDPE
RS44090,2004,1954,100,176.4442486,HDPE
RS93770,2006,1930,80,125.1671166,CU
RS93770,2005,1930,80,125.1671166,CU
RS93770,2015,1930,80,125.1671166,CU
TS59083,2005,1899,410,90.87354015,CU
RS46379,2009,1980,100,16.43034551,CU
RS25068,2004,1960,125,95.50725163,HDPE
RS25068,2005,1960,125,95.50725163,HDPE
RS25068,2003,1960,125,95.50725163,HDPE
RS25068,2004,1960,125,95.50725163,HDPE
RS25068,2004,1960,125,95.50725163,HDPE
RS25068,2002,1960,125,95.50725163,HDPE
RS191866,2003,1954,125,33.48587478,HDPE
RS142871,2006,1958,100,61.09636717,CU
RS142871,2012,1958,100,61.09636717,CU
RS62939,2007,1978,150,65.96688546,HDPE
RS246406,2006,1931,100,78.00119507,CU
RS246406,2014,1931,100,78.00119507,CU
RS209421,2005,1923,80,121.9937087,CU
RS135134,2004,1957,150,81.60951219,HDPE
RS135134,2002,1957,150,81.60951219,HDPE
RS135134,2001,1957,150,81.60951219,HDPE
RS135134,2014,1957,150,81.60951219,HDPE
RS74030,2003,1951,80,73.79118498,CU
RS115795,2004,1976,125,84.05523031,CU
RS115795,2008,1976,125,84.05523031,CU
RS115795,2002,1976,125,84.05523031,CU
RS115795,2007,1976,125,84.05523031,CU
RS168509,2009,1942,225,39.42445825,CU
RS168931,2005,1912,150,1.919740627,CU
RS168931,2000,1912,150,1.919740627,CU
RS59432,2012,1962,200,104.5852905,CU
RS59432,2009,1962,200,104.5852905,CU
RS37301,2009,1931,80,71.88271799,CU
RS65706,2005,1963,125,74.66048165,HDPE
RS13381,2006,1971,125,82.79153945,HDPE
RS8640,2004,1978,150,301.7620203,CU
RS8640,2007,1978,150,301.7620203,CU
RS8640,2006,1978,150,301.7620203,CU
RS8640,2008,1978,150,301.7620203,CU
RS8640,2008,1978,150,301.7620203,CU
RS8640,2012,1978,150,301.7620203,CU
RS8640,2004,1978,150,301.7620203,CU
RS8640,2013,1978,150,301.7620203,CU
RS8640,2013,1978,150,301.7620203,CU
RS8640,2015,1978,150,301.7620203,CU
RS74202,2009,1926,80,7.00376875,CU
RS5224,2001,1975,100,7.536596371,CU
RS18073,2007,1952,100,80.5576671,CU
RS18073,2007,1952,100,80.5576671,CU
RS135331,2006,1962,125,62.27721623,HDPE
RS135331,2010,1962,125,62.27721623,HDPE
RS135331,2004,1962,125,62.27721623,HDPE
RS176190,2008,1951,80,76.76686928,CU
RS176190,2014,1951,80,76.76686928,CU
RS47714,2008,1968,125,59.49107842,CU
RS47714,2012,1968,125,59.49107842,CU
RS181389,2003,1958,125,21.11496321,HDPE
RS10437,2009,1953,100,120.21269,HDPE
RS10437,2007,1953,100,120.21269,HDPE
RS10437,2004,1953,100,120.21269,HDPE
RS10437,2002,1953,100,120.21269,HDPE
RS10437,2009,1953,100,120.21269,HDPE
RS10437,2015,1953,100,120.21269,HDPE
RS164794,2008,1957,100,88.47586117,HDPE
RS164794,2011,1957,100,88.47586117,HDPE
RS193173,2007,1934,100,208.6068591,CU
RS193173,2007,1934,100,208.6068591,CU
RS193173,2005,1934,100,208.6068591,CU
RS193173,2004,1934,100,208.6068591,CU
RS193173,2012,1934,100,208.6068591,CU
RS155835,2010,1957,150,173.3976294,HDPE
RS117402,2005,1978,150,271.4286637,CU
RS117402,2008,1978,150,271.4286637,CU
RS117402,2010,1978,150,271.4286637,CU
RS117402,2013,1978,150,271.4286637,CU
RS117402,2013,1978,150,271.4286637,CU
RS58323,2008,1964,150,221.1416951,HDPE
RS58323,2007,1964,150,221.1416951,HDPE
RS58323,2007,1964,150,221.1416951,HDPE
RS58323,2006,1964,150,221.1416951,HDPE
RS58323,2009,1964,150,221.1416951,HDPE
RS58323,2006,1964,150,221.1416951,HDPE
RS8880,2002,1951,80,30.82725207,HDPE
RS8880,2009,1951,80,30.82725207,HDPE
RS8880,2006,1951,80,30.82725207,HDPE
RS8880,2005,1951,80,30.82725207,HDPE
RS194075,2006,1978,100,14.82586977,CU
RS174055,2008,1978,150,89.03678551,CU
RS197647,2008,1946,100,87.93465781,HDPE
RS197647,2005,1946,100,87.93465781,HDPE
RS22952,2003,1957,250,95.30744205,CU
RS22952,2002,1957,250,95.30744205,CU
RS22952,2005,1957,250,95.30744205,CU
RS118759,2009,1974,150,33.57217075,CU
RS1494,2009,1952,80,65.23620096,HDPE
RS1494,2012,1952,80,65.23620096,HDPE
RS1494,2014,1952,80,65.23620096,HDPE
RS26449,2010,1951,100,57.7473593,HDPE
RS179128,2009,1987,150,25.08902946,GI
RS36357,2006,1967,150,72.51744783,HDPE
RS37615,2004,1926,100,183.34254109999998,CU
RS37615,2005,1926,100,183.34254109999998,CU
RS37615,2003,1926,100,183.34254109999998,CU
RS37615,2004,1926,100,183.34254109999998,CU
RS37615,2005,1926,100,183.34254109999998,CU
RS11026,2008,1990,150,69.01811124,GI
RS154760,2006,1923,80,225.95275530000004,CU
RS154760,2005,1923,80,225.95275530000004,CU
RS154760,2010,1923,80,225.95275530000004,CU
RS154760,2013,1923,80,225.95275530000004,CU
RS130578,2005,1980,200,189.204303,CU
RS130578,2007,1980,200,189.204303,CU
RS26460,2003,1953,80,29.92103845,HDPE
RS26460,2010,1953,80,29.92103845,HDPE
RS26460,2013,1953,80,29.92103845,HDPE
RS26460,2014,1953,80,29.92103845,HDPE
RS34572,2007,1961,80,10.01687661,CU
RS8602,2004,1975,150,82.24374913,CU
RS10941,2010,1972,100,62.31556241,HDPE
RS10941,2007,1972,100,62.31556241,HDPE
RS26414,2007,1958,125,34.45470754,HDPE
RS26414,2010,1958,125,34.45470754,HDPE
RS26414,2007,1958,125,34.45470754,HDPE
RS26414,2010,1958,125,34.45470754,HDPE
RS26414,2012,1958,125,34.45470754,HDPE
RS62961,2010,1976,150,86.4267735,HDPE
RS46104,2004,1973,125,166.2927857,HDPE
RS46104,2004,1973,125,166.2927857,HDPE
RS46104,2004,1973,125,166.2927857,HDPE
RS46104,2009,1973,125,166.2927857,HDPE
RS46104,2011,1973,125,166.2927857,HDPE
RS46104,2011,1973,125,166.2927857,HDPE
RS63073,2010,1970,150,564.5890969,HDPE
RS63073,2011,1970,150,564.5890969,HDPE
RS49259,2004,1925,80,266.2566228,CU
RS49259,2007,1925,80,266.2566228,CU
RS49259,2003,1925,80,266.2566228,CU
RS112739,2012,1963,150,419.22180380000003,CU
RS112739,2000,1963,150,419.22180380000003,CU
RS112739,2001,1963,150,419.22180380000003,CU
RS112739,2014,1963,150,419.22180380000003,CU
RS165015,2003,1910,100,84.64683244,CU
RS67038,2008,1972,100,69.91142097,HDPE
RS165045,2012,1966,150,5.950828331,CU
RS114656,2004,1923,80,70.88302277,CU
RS114656,2006,1923,80,70.88302277,CU
RS114656,2007,1923,80,70.88302277,CU
RS32466,2010,1954,80,110.96007649999999,CU
RS32466,2011,1954,80,110.96007649999999,CU
RS32466,2013,1954,80,110.96007649999999,CU
RS32466,2014,1954,80,110.96007649999999,CU
RS191065,2005,1921,80,114.73918429999999,CU
RS191065,2009,1921,80,114.73918429999999,CU
RS191065,2009,1921,80,114.73918429999999,CU
RS115919,2007,1960,250,4.8181218260000005,CU
RS195855,2006,1959,80,54.02764671,HDPE
RS195855,2006,1959,80,54.02764671,HDPE
RS195855,2007,1959,80,54.02764671,HDPE
RS195855,2001,1959,80,54.02764671,HDPE
RS195855,2002,1959,80,54.02764671,HDPE
RS18798,2008,1931,100,7.473327509,CU
RS157868,2009,1962,80,87.46797480000001,HDPE
RS157868,2013,1962,80,87.46797480000001,HDPE
RS178075,2002,1951,150,1.824469141,CU
RS159589,2008,1944,250,20.16346217,CU
RS9917,2011,1962,125,262.5229774,HDPE
RS9917,2001,1962,125,262.5229774,HDPE
RS82270,2005,1954,125,205.37066389999998,CU
RS72013,2012,1954,100,15.08400519,HDPE
RS72013,2009,1954,100,15.08400519,HDPE
RS72013,2010,1954,100,15.08400519,HDPE
RS103060,2009,1977,80,85.72556626,CU
RS113656,2005,1968,80,3.669745022,CU
RS61669,2010,1971,80,93.48618627,HDPE
RS180739,2002,1965,100,55.07834154,CU
RS200493,2011,1952,125,113.36510659999999,HDPE
RS47026,2007,1956,80,62.40318574,HDPE
RS47026,2009,1956,80,62.40318574,HDPE
RS47026,2011,1956,80,62.40318574,HDPE
RS47026,2012,1956,80,62.40318574,HDPE
RS76157,2009,1952,100,18.59345936,CU
RS76157,2010,1952,100,18.59345936,CU
RS43758,2006,1940,100,174.9164754,CU
RS112957,2011,1929,80,46.14446569,CU
RS204764,2011,1965,100,49.21380084,HDPE
RS53797,2007,1968,100,244.1465004,HDPE
RS51064,2008,1957,80,138.13381189999998,HDPE
RS51064,2007,1957,80,138.13381189999998,HDPE
RS51064,2005,1957,80,138.13381189999998,HDPE
RS76716,2004,1963,80,47.45060428,CU
RS132151,2010,1962,100,6.767389945,HDPE
RS178709,2004,1955,80,48.31665228,CU
RS136029,2004,1962,80,102.9006855,CU
RS136029,2001,1962,80,102.9006855,CU
RS136029,2011,1962,80,102.9006855,CU
RS147421,2012,1921,80,167.30394330000001,CU
RS180040,2003,1956,150,111.3310774,CU
RS180040,2004,1956,150,111.3310774,CU
RS180040,2010,1956,150,111.3310774,CU
RS180040,2012,1956,150,111.3310774,CU
RS180040,2012,1956,150,111.3310774,CU
RS4397,2005,1954,80,62.39083469,HDPE
RS4397,2009,1954,80,62.39083469,HDPE
RS4397,2013,1954,80,62.39083469,HDPE
RS4397,2013,1954,80,62.39083469,HDPE
RS33466,2004,1947,100,195.466002,HDPE
RS33466,2011,1947,100,195.466002,HDPE
RS33466,2003,1947,100,195.466002,HDPE
RS33466,2003,1947,100,195.466002,HDPE
RS33466,2003,1947,100,195.466002,HDPE
RS33466,2007,1947,100,195.466002,HDPE
RS33466,2003,1947,100,195.466002,HDPE
RS33466,2010,1947,100,195.466002,HDPE
RS95815,2006,1923,80,278.8832612,CU
RS95815,2014,1923,80,278.8832612,CU
RS40004,2003,1937,80,10.52265558,CU
RS32355,2007,1949,100,72.79105279,CU
RS32355,2005,1949,100,72.79105279,CU
RS32355,2008,1949,100,72.79105279,CU
RS186707,2010,1929,80,132.4034033,CU
RS186707,2009,1929,80,132.4034033,CU
RS29066,2003,1924,80,86.25008716,CU
RS29066,2003,1924,80,86.25008716,CU
RS153848,2004,1954,100,195.7518267,CU
RS153848,2013,1954,100,195.7518267,CU
RS30541,2004,1906,80,138.86059730000002,CU
RS30541,2004,1906,80,138.86059730000002,CU
RS188542,2007,1950,80,79.33510127,CU
RS188542,2006,1950,80,79.33510127,CU
RS188542,2013,1950,80,79.33510127,CU
RS37541,2006,1914,100,211.6075809,CU
RS37541,2007,1914,100,211.6075809,CU
RS21804,2011,1913,80,91.33041483,CU
RS21804,2009,1913,80,91.33041483,CU
RS141284,2008,1975,125,148.93569219999998,CU
RS141284,2004,1975,125,148.93569219999998,CU
RS141284,2005,1975,125,148.93569219999998,CU
RS141284,2003,1975,125,148.93569219999998,CU
RS141284,2005,1975,125,148.93569219999998,CU
RS141284,2008,1975,125,148.93569219999998,CU
RS141284,2004,1975,125,148.93569219999998,CU
RS141284,2010,1975,125,148.93569219999998,CU
RS141284,2015,1975,125,148.93569219999998,CU
RS141284,2015,1975,125,148.93569219999998,CU
RS141284,2013,1975,125,148.93569219999998,CU
RS169730,2004,1958,125,33.72346023,HDPE
RS169730,2009,1958,125,33.72346023,HDPE
RS169730,2001,1958,125,33.72346023,HDPE
RS169730,2012,1958,125,33.72346023,HDPE
RS10278,2009,1950,100,6.676515107,HDPE
RS10278,2007,1950,100,6.676515107,HDPE
RS10278,2001,1950,100,6.676515107,HDPE
RS10278,2011,1950,100,6.676515107,HDPE
RS10278,2011,1950,100,6.676515107,HDPE
RS191313,2003,1925,80,4.260851826000001,CU
RS191313,2009,1925,80,4.260851826000001,CU
RS82399,2007,1929,150,267.2759664,CU
RS9986,2004,1964,80,45.98659335,CU
RS9986,2013,1964,80,45.98659335,CU
RS64479,2003,1965,150,107.0191126,HDPE
RS64479,2008,1965,150,107.0191126,HDPE
RS64479,2009,1965,150,107.0191126,HDPE
RS174400,2004,1943,80,39.29067265,CU
RS174400,2005,1943,80,39.29067265,CU
RS32578,2002,1938,100,51.17306291,CU
RS113001,2002,1948,80,181.5857479,HDPE
RS131864,2005,1927,80,190.12916299999998,CU
RS131864,2006,1927,80,190.12916299999998,CU
RS131864,2008,1927,80,190.12916299999998,CU
RS118156,2004,1967,80,242.981391,HDPE
RS81479,2010,1984,150,169.3352047,HDPE
RS53589,2009,1980,100,118.49751670000002,HDPE
RS209987,2008,1983,125,22.633032,HDPE
RS62864,2006,1986,150,72.16555564,HDPE
RS62864,2009,1986,150,72.16555564,HDPE
RS62864,2015,1986,150,72.16555564,HDPE
RS161013,2006,1986,150,171.1689358,HDPE
RS161013,2013,1986,150,171.1689358,HDPE
RS91470,2005,1986,80,113.51684159999999,HDPE
RS91470,2014,1986,80,113.51684159999999,HDPE
RS123730,2007,1989,80,60.50292835,GI
RS123730,2007,1989,80,60.50292835,GI
RS123730,2012,1989,80,60.50292835,GI
RS160148,2005,1915,100,156.5689702,CU
RS69107,2006,1989,100,114.70098590000002,GI
RS116544,2003,1996,80,59.12819229,MPVC
RS158308,2002,1952,80,57.89068611,CU
RS158308,2004,1952,80,57.89068611,CU
RS158308,2005,1952,80,57.89068611,CU
RS158308,2003,1952,80,57.89068611,CU
RS158308,2004,1952,80,57.89068611,CU
RS158308,2005,1952,80,57.89068611,CU
RS158308,2002,1952,80,57.89068611,CU
RS158308,2002,1952,80,57.89068611,CU
RS158308,2002,1952,80,57.89068611,CU
RS20477,2005,1967,125,10.38478075,CU
RS15506,2010,1957,80,40.62350572,HDPE
RS147680,2009,1987,150,678.4836807,MPVC
RS147680,2005,1987,150,678.4836807,MPVC
RS147680,2003,1987,150,678.4836807,MPVC
RS147680,2012,1987,150,678.4836807,MPVC
RS147680,2015,1987,150,678.4836807,MPVC
RS147680,2015,1987,150,678.4836807,MPVC
RS147680,2014,1987,150,678.4836807,MPVC
RS211719,2006,1915,150,139.80581,CU
RS211719,2005,1915,150,139.80581,CU
RS211719,2002,1915,150,139.80581,CU
RS211719,2002,1915,150,139.80581,CU
RS211719,2014,1915,150,139.80581,CU
RS211719,2015,1915,150,139.80581,CU
RS211719,2015,1915,150,139.80581,CU
RS6402,2004,1967,250,91.21793997,CU
RS6402,2005,1967,250,91.21793997,CU
RS6402,2005,1967,250,91.21793997,CU
RS34749,2006,1964,80,19.99008305,CU
RS134697,2003,1971,125,7.775760289,CU
RS33178,2002,1954,150,259.46032310000004,HDPE
RS33178,2010,1954,150,259.46032310000004,HDPE
RS33178,2009,1954,150,259.46032310000004,HDPE
RS33178,2008,1954,150,259.46032310000004,HDPE
RS33178,2004,1954,150,259.46032310000004,HDPE
RS33178,2006,1954,150,259.46032310000004,HDPE
RS33178,2006,1954,150,259.46032310000004,HDPE
RS33178,2011,1954,150,259.46032310000004,HDPE
RS33178,2001,1954,150,259.46032310000004,HDPE
RS33178,2008,1954,150,259.46032310000004,HDPE
RS33178,2004,1954,150,259.46032310000004,HDPE
RS33178,2009,1954,150,259.46032310000004,HDPE
RS33178,2015,1954,150,259.46032310000004,HDPE
RS50612,2000,1946,125,237.1077787,HDPE
RS50612,2001,1946,125,237.1077787,HDPE
RS50612,2011,1946,125,237.1077787,HDPE
RS50612,2005,1946,125,237.1077787,HDPE
RS238675,2004,1999,80,115.3223582,MPVC
RS10551,2009,1959,80,55.89940272,HDPE
RS10551,2002,1959,80,55.89940272,HDPE
RS14528,2001,1951,80,52.99730646,HDPE
RS14528,2009,1951,80,52.99730646,HDPE
RS8507,2003,1981,150,69.51647455,HDPE
RS15704,2002,1965,80,3.616247888,CU
RS124210,2000,1948,100,377.5637702,CU
RS124210,2004,1948,100,377.5637702,CU
RS124210,2004,1948,100,377.5637702,CU
RS124210,2007,1948,100,377.5637702,CU
RS124210,2007,1948,100,377.5637702,CU
RS124210,2003,1948,100,377.5637702,CU
RS124210,2010,1948,100,377.5637702,CU
RS124210,2003,1948,100,377.5637702,CU
RS124210,2008,1948,100,377.5637702,CU
RS124210,2002,1948,100,377.5637702,CU
RS124210,2008,1948,100,377.5637702,CU
RS187319,2004,1971,125,109.1724813,CU
RS185265,2004,1945,250,130.6858625,CU
RS185265,2008,1945,250,130.6858625,CU
RS146077,2001,1922,80,184.2345016,CU
RS146077,2004,1922,80,184.2345016,CU
RS146077,2010,1922,80,184.2345016,CU
RS24026,2002,1932,100,96.15397843,CU
RS24026,2012,1932,100,96.15397843,CU
RS24026,2015,1932,100,96.15397843,CU
RS8618,2004,1974,125,9.270383006,CU
RS8618,2004,1974,125,9.270383006,CU
RS137881,2002,1923,125,10.83419017,CU
RS37606,2004,1955,125,55.95938808,CU
RS37606,2009,1955,125,55.95938808,CU
RS74246,2002,1945,80,14.02066944,CU
RS179537,2005,1953,80,74.83806554,HDPE
RS36558,2006,1928,100,15.62997849,CU
RS196523,2006,1960,150,107.4911167,CU
RS193603,2012,1962,125,23.19562415,CU
RS193649,2003,1962,300,49.52805481,CU
RS202689,2005,1907,100,54.91899491,CU
RS202689,2003,1907,100,54.91899491,CU
RS202689,2006,1907,100,54.91899491,CU
RS46615,2007,1956,100,145.19715259999998,CU
RS46615,2002,1956,100,145.19715259999998,CU
RS46615,2007,1956,100,145.19715259999998,CU
RS46615,2008,1956,100,145.19715259999998,CU
RS46615,2006,1956,100,145.19715259999998,CU
RS46615,2005,1956,100,145.19715259999998,CU
RS46615,2002,1956,100,145.19715259999998,CU
RS46615,2009,1956,100,145.19715259999998,CU
RS46615,2011,1956,100,145.19715259999998,CU
RS46615,2010,1956,100,145.19715259999998,CU
RS46615,2004,1956,100,145.19715259999998,CU
RS46615,2008,1956,100,145.19715259999998,CU
RS46615,2008,1956,100,145.19715259999998,CU
RS46615,2004,1956,100,145.19715259999998,CU
RS46615,2010,1956,100,145.19715259999998,CU
RS27745,2007,1964,100,121.9761385,CU
RS56527,2009,1966,125,24.41018705,HDPE
RS172113,2010,1905,80,118.4133861,CU
RS172113,2003,1905,80,118.4133861,CU
RS172113,2004,1905,80,118.4133861,CU
RS172113,2014,1905,80,118.4133861,CU
RS72258,2006,1973,125,32.85458649,HDPE
RS185819,2005,1971,150,6.536082741,CU
RS58426,2001,1965,150,146.3659377,HDPE
RS58426,2003,1965,150,146.3659377,HDPE
RS58426,2007,1965,150,146.3659377,HDPE
RS58426,2008,1965,150,146.3659377,HDPE
RS58426,2003,1965,150,146.3659377,HDPE
RS58426,2014,1965,150,146.3659377,HDPE
RS10652,2007,1973,80,2.8933649530000003,CU
RS31830,2001,1932,80,175.4906823,HDPE
RS169741,2009,1953,125,97.16677408,HDPE
RS169741,2006,1953,125,97.16677408,HDPE
RS169741,2010,1953,125,97.16677408,HDPE
RS75395,2005,1951,80,8.142798369,CU
RS69003,2005,1968,100,12.37180846,CU
RS113336,2011,1991,150,194.9333684,GI
RS3575,2002,1972,100,10.3780305,CU
RS50002,2004,1957,100,86.08342973,CU
RS50002,2009,1957,100,86.08342973,CU
RS50002,2003,1957,100,86.08342973,CU
RS50002,2013,1957,100,86.08342973,CU
RS81433,2009,1983,150,15.20435236,HDPE
RS157956,2005,1951,100,15.99366066,CU
RS10183,2006,1961,300,131.4736332,CU
RS10183,2001,1961,300,131.4736332,CU
RS112665,2008,1962,200,117.15786070000001,CU
RS139965,2007,1966,100,70.95108684,CU
RS139965,2003,1966,100,70.95108684,CU
RS139965,2004,1966,100,70.95108684,CU
RS139965,2005,1966,100,70.95108684,CU
RS139965,2009,1966,100,70.95108684,CU
RS139965,2007,1966,100,70.95108684,CU
RS139965,2010,1966,100,70.95108684,CU
RS139965,2012,1966,100,70.95108684,CU
RS139965,2011,1966,100,70.95108684,CU
RS139965,2013,1966,100,70.95108684,CU
RS111755,2010,1951,80,181.47775239999999,CU
RS201270,2004,1956,300,56.22056426,CU
RS74264,2009,1982,225,35.4893305,CU
RS166899,2009,1924,80,253.54251890000003,CU
RS166899,2010,1924,80,253.54251890000003,CU
RS163752,2008,1925,80,105.84611670000001,CU
RS66310,2000,1974,100,15.39219136,CU
RS66302,2009,1971,100,68.28512393,HDPE
RS193639,2010,1979,300,36.60619224,GI
RS113790,2012,1966,225,86.13808543,CU
RS113790,2007,1966,225,86.13808543,CU
RS113790,2006,1966,225,86.13808543,CU
RS113790,2006,1966,225,86.13808543,CU
RS113790,2013,1966,225,86.13808543,CU
RS171624,2004,1954,100,180.9894679,CU
RS171624,2002,1954,100,180.9894679,CU
RS171624,2008,1954,100,180.9894679,CU
RS171624,2009,1954,100,180.9894679,CU
RS171624,2012,1954,100,180.9894679,CU
RS171624,2010,1954,100,180.9894679,CU
RS171624,2012,1954,100,180.9894679,CU
RS171624,2014,1954,100,180.9894679,CU
RS204244,2002,1970,125,102.86223100000001,CU
RS75851,2008,1974,125,203.39911940000002,CU
RS196666,2008,1978,150,27.30899351,CU
RS138789,2004,1973,125,59.84632685,CU
RS138789,2015,1973,125,59.84632685,CU
RS41141,2010,1957,125,22.29467815,CU
RS188962,2010,1954,100,16.65094081,CU
RS41118,2007,1948,150,58.81471116,HDPE
RS41118,2007,1948,150,58.81471116,HDPE
RS3581,2007,1963,100,12.76235619,CU
RS138415,2007,1964,100,84.46428875,CU
RS138415,2003,1964,100,84.46428875,CU
RS138415,2015,1964,100,84.46428875,CU
RS163155,2011,1965,125,14.68068226,CU
RS192859,2009,1968,100,12.21784735,CU
RS192815,2007,1936,80,7.128932102,CU
RS43598,2007,1960,100,79.14541446,CU
RS51175,2003,1965,100,11.12566653,CU
RS117072,2010,1933,100,28.45799578,CU
RS96181,2006,1966,125,179.71435680000002,CU
RS96181,2010,1966,125,179.71435680000002,CU
RS136793,2006,1956,150,119.47754950000001,CU
RS136793,2011,1956,150,119.47754950000001,CU
RS20607,2006,1954,80,38.61618774,CU
RS24791,2004,1967,100,39.15857869,CU
RS40840,2005,1956,80,155.065144,HDPE
RS36048,2004,1949,100,58.28936774,HDPE
RS36048,2007,1949,100,58.28936774,HDPE
RS36048,2011,1949,100,58.28936774,HDPE
RS156052,2012,1925,100,146.9775074,CU
RS156052,2009,1925,100,146.9775074,CU
RS156052,2006,1925,100,146.9775074,CU
RS156052,2001,1925,100,146.9775074,CU
RS156052,2008,1925,100,146.9775074,CU
RS156052,2014,1925,100,146.9775074,CU
RS194112,2007,1968,200,1.686864605,CU
RS167449,2008,1918,100,104.30443840000001,CU
RS193329,2001,1966,100,8.44519029,CU
RS118810,2005,1938,100,18.45426907,CU
RS118810,2005,1938,100,18.45426907,CU
RS206910,2008,1968,125,210.6590764,HDPE
RS198649,2011,1912,100,150.82790500000002,CU
RS198649,2013,1912,100,150.82790500000002,CU
RS198649,2015,1912,100,150.82790500000002,CU
RS47201,2008,1925,150,95.30616983,CU
RS47201,2013,1925,150,95.30616983,CU
RS200688,2002,1931,80,103.12655440000002,CU
RS200688,2000,1931,80,103.12655440000002,CU
RS200688,2012,1931,80,103.12655440000002,CU
